Random Unique Identifier,Admissions Decision,MCAT,GPA_Overall_Sci,Overall GPA,GPA_Grad_Total,Casper Score,Gender/Sex,Race/Ethnicity
10261,Rejected without Interview,510,3.23,3.43,,-0.31,Male,White/Caucasian
10448,Rejected without Interview,473,3.58,3.43,,-1.8,Male,African American
10472,Rejected without Interview,489,3.14,3.43,,-0.21,Female,Asian
10600,Rejected without Interview,505,3.18,3.43,,-0.31,Female,African American
10658,Rejected without Interview,507,3.24,3.43,3.86,0.1,Male,Unreported
10738,Rejected without Interview,500,3.16,3.43,,-1.61,Male,Multiple
10910,Rejected without Interview,509,3.71,3.43,,0.59,Male,Multiple
10988,Rejected without Interview,503,3.16,3.43,,-1.35,Female,African American
11066,Rejected without Interview,505,3.33,3.43,,0.15,Male,White/Caucasian
11224,Rejected without Interview,516,3.29,3.43,3.54,1.07,Female,Asian
11286,Rejected without Interview,496,3.39,3.43,,,Male,Asian
11549,Rejected without Interview,501,3.1,3.43,,0.12,Female,Hispanic
11570,Rejected without Interview,499,3.37,3.43,,-0.35,Male,Asian
11652,Rejected without Interview,505,3.41,3.43,,-0.1,Female,International
6599,Rejected without Interview,491,3.21,3.42,,-1.39,Male,White/Caucasian
6600,Rejected without Interview,502,3.42,3.42,3.27,-0.55,Male,White/Caucasian
6824,Rejected without Interview,486,3.35,3.42,,-1.94,Female,African American
7116,Rejected without Interview,504,3.36,3.42,,-1.54,Male,White/Caucasian
7714,Offered Admissions-Matriculated,522,3.31,3.42,3.83,1.01,Male,Hispanic
7886,Declined Admissions Offer,505,3.41,3.42,,-0.61,Male,African American
8452,Rejected without Interview,494,3.88,3.42,,,Male,Hispanic
8575,Rejected without Interview,509,3.19,3.42,3.82,-2.27,Female,Multiple
8579,Rejected without Interview,510,3.37,3.42,,0.84,Male,White/Caucasian
8641,Rejected without Interview,490,3.38,3.42,3.69,-0.88,Male,Hispanic
8814,Rejected without Interview,503,3.71,3.42,,-0.36,Male,White/Caucasian
8873,Rejected without Interview,495,3.15,3.42,,-1.71,Female,White/Caucasian
9106,Rejected without Interview,502,3.16,3.42,3.56,-2.14,Female,Hispanic
9283,Rejected without Interview,500,3.25,3.42,,0.33,Male,Asian
9364,Rejected without Interview,500,3.17,3.42,3.17,0.76,Female,White/Caucasian
9466,Rejected without Interview,505,3.29,3.42,,-1.07,Female,Asian
9662,Rejected without Interview,509,3.32,3.42,3.46,0.03,Female,White/Caucasian
9860,Rejected without Interview,500,3.22,3.42,3.25,-0.81,Female,Hispanic
9963,Rejected without Interview,511,3.49,3.42,,1.51,Male,Asian
10266,Rejected without Interview,496,3.19,3.42,3.85,-1.84,Male,Hispanic
10369,Rejected without Interview,507,3.14,3.42,,-0.77,Female,African American
10380,Rejected without Interview,506,3.14,3.42,,-1.32,Female,White/Caucasian
10463,Rejected without Interview,497,3.18,3.42,,0.83,Female,Asian
10500,Rejected without Interview,495,2.82,3.42,,0.26,Female,White/Caucasian
10605,Rejected without Interview,497,3.32,3.42,4,-1.45,Male,Asian
10618,Rejected without Interview,507,3.09,3.42,3.29,0.28,Female,Asian
10856,Rejected without Interview,498,3.28,3.42,3.33,-0.56,Female,Asian
10857,Rejected without Interview,509,3.26,3.42,,0.65,Male,Hispanic
10908,Rejected without Interview,498,3.1,3.42,,,Male,African American
11143,Alternate Pool/Waitlist,507,3.37,3.42,,0.83,Female,Hispanic
11301,Rejected without Interview,510,3.09,3.42,,0.71,Male,White/Caucasian
11540,Rejected without Interview,495,3.12,3.42,4,,Female,Asian
11616,Rejected without Interview,497,3.29,3.42,,,Male,Asian
6509,Rejected without Interview,510,3.23,3.41,3.96,1.45,Female,Asian
6575,Rejected without Interview,516,3.33,3.41,,0.74,Male,Asian
6974,Rejected without Interview,515,3.45,3.41,3.25,-0.34,Male,Asian
7438,Rejected without Interview,510,3.08,3.41,4,-1.17,Female,White/Caucasian
7528,Rejected without Interview,501,3.26,3.41,3.33,-0.18,Male,White/Caucasian
7807,Rejected without Interview,500,3.2,3.41,,0.69,Female,Asian
8417,Rejected without Interview,493,3.26,3.41,,-1.05,Female,African American
8500,Alternate Pool/Waitlist,508,3.24,3.41,3.71,-0.58,Female,Hispanic
8513,Rejected without Interview,511,3.25,3.41,,1.77,Female,Asian
8566,Alternate Pool/Waitlist,502,3.14,3.41,,-1.08,Female,Hispanic
8868,Rejected without Interview,494,3.02,3.41,,-2.13,Male,Asian
9065,Rejected without Interview,502,3.44,3.41,,-1.49,Female,African American
9156,Rejected without Interview,504,3.35,3.41,3.66,-1.65,Male,White/Caucasian
9201,Rejected without Interview,494,3.34,3.41,3.91,0.06,Female,Hispanic
9215,Rejected without Interview,500,3.14,3.41,3.88,0.59,Female,African American
9267,Rejected without Interview,507,2.87,3.41,3.82,0.59,Female,Unreported
9451,Rejected without Interview,498,2.84,3.41,3.64,1,Female,White/Caucasian
9502,Rejected without Interview,487,3.37,3.41,,-0.82,Female,Hispanic
9615,Rejected without Interview,503,3.23,3.41,3.67,-1.37,Male,Hispanic
9788,Rejected without Interview,512,3.32,3.41,,,Female,Asian
10065,Withdrew Application Before Interview,,3.17,3.41,,-0.44,Male,Asian
10272,Rejected without Interview,506,3.19,3.41,3.8,-0.9,Female,Asian
10311,Rejected without Interview,505,3.21,3.41,4,1,Female,Asian
10526,Rejected without Interview,492,3.02,3.41,,-0.21,Female,Asian
10644,Rejected without Interview,506,3.28,3.41,4,1.57,Male,Asian
11157,Rejected without Interview,487,3.14,3.41,,0.67,Male,Hispanic
11225,Rejected without Interview,501,3.33,3.41,3.91,,Male,Asian
11242,Rejected without Interview,499,3.2,3.41,3.78,,Male,Asian
11304,Rejected without Interview,501,3,3.41,,-1.03,Male,Asian
11310,Rejected without Interview,513,3.33,3.41,,,Male,Hispanic
11334,Rejected without Interview,488,3.39,3.41,,,Female,African American
11454,Rejected without Interview,507,3.16,3.41,3.41,,Male,Asian
11557,Rejected without Interview,,2.92,3.41,,,Female,Asian
11646,Rejected without Interview,511,3.27,3.41,,,Male,Asian
6493,Alternate Pool/Waitlist,507,3.14,3.4,,-0.03,Male,Multiple
6657,Rejected without Interview,507,3.48,3.4,,-2.24,Male,Hispanic
6779,Rejected without Interview,508,3.19,3.4,3.07,1.34,Female,Asian
6997,Rejected without Interview,493,3.13,3.4,3.81,0.28,Female,Hispanic
7078,Rejected without Interview,492,3.35,3.4,3.79,-0.57,Female,Hispanic
7111,Rejected without Interview,508,3.18,3.4,3.51,1.02,Female,White/Caucasian
7257,Declined Admissions Offer,508,3.33,3.4,,-0.03,Male,African American
7834,Offered Admissions-Matriculated,510,3.1,3.4,3.8,0.45,Female,African American
8058,Rejected without Interview,494,3.44,3.4,,0.26,Female,Asian
8297,Rejected without Interview,486,2.93,3.4,,-1.8,Male,Asian
8400,Rejected without Interview,511,3.24,3.4,,-0.02,Female,Asian
8421,Withdrew Application Before Interview,496,3.27,3.4,,-1.3,Female,White/Caucasian
8465,Rejected without Interview,506,3.32,3.4,,,Male,Hispanic
8522,Rejected without Interview,506,3.67,3.4,0,-0.07,Female,Asian
8590,Rejected without Interview,517,3.26,3.4,,1.47,Female,White/Caucasian
8676,Rejected without Interview,498,3.07,3.4,,0.42,Female,Hispanic
9078,Rejected without Interview,508,3.33,3.4,3,-0.3,Male,Hispanic
9287,Declined Admissions Offer,506,3.31,3.4,4,-0.31,Male,African American
9421,Rejected without Interview,507,3.25,3.4,,-1.61,Male,White/Caucasian
9795,Rejected without Interview,511,3.11,3.4,,-0.34,Male,Hispanic
9890,Rejected without Interview,497,2.96,3.4,,-1.47,Female,African American
9970,Rejected without Interview,510,3.33,3.4,,-0.46,Male,White/Caucasian
10022,Rejected without Interview,506,3.3,3.4,4,-0.06,Female,Hispanic
10050,Rejected without Interview,500,3.41,3.4,,-0.95,Male,Hispanic
10083,Rejected without Interview,518,3.32,3.4,4,-2.22,Male,White/Caucasian
10111,Rejected without Interview,511,3.25,3.4,3.19,0.09,Female,White/Caucasian
10314,Withdrew Application After Interview,507,3.24,3.4,4,1.47,Male,Hispanic
10598,Rejected without Interview,499,3.23,3.4,3.79,-2.26,Male,Hispanic
10633,Rejected without Interview,496,3.3,3.4,,-0.7,Female,Multiple
10693,Rejected without Interview,499,3.02,3.4,,-0.62,Female,White/Caucasian
10731,Rejected without Interview,497,3.49,3.4,,-1.19,Female,African American
10733,Rejected without Interview,486,3.23,3.4,,-0.31,Female,African American
11103,Rejected without Interview,497,3.4,3.4,,0.75,Female,Hispanic
11585,Rejected without Interview,506,3.06,3.4,4,-0.06,Female,White/Caucasian
6520,Rejected without Interview,502,3.45,3.39,,-1.4,Male,Asian
6532,Rejected without Interview,501,3.22,3.39,3.83,-1.04,Female,White/Caucasian
7515,Rejected without Interview,505,3.12,3.39,,-0.06,Female,Hispanic
7569,Rejected without Interview,511,3.09,3.39,3.43,1.66,Male,Unreported
7882,Rejected without Interview,514,2.8,3.39,3.56,1.03,Male,White/Caucasian
8492,Rejected without Interview,500,3.34,3.39,,-1.2,Male,Hispanic
9275,Alternate Pool/Waitlist,508,3.07,3.39,,-0.91,Female,Hispanic
9659,Rejected without Interview,508,3.19,3.39,4,-0.07,Male,Hispanic
9661,Rejected without Interview,512,3.33,3.39,,-0.12,Female,Unreported
9673,Rejected without Interview,494,3.13,3.39,,-2.68,Male,African American
9745,Rejected without Interview,485,3.23,3.39,,-0.29,Female,Asian
9863,Rejected without Interview,505,3.19,3.39,,-1.41,Male,White/Caucasian
10084,Offered Admissions-Matriculated,506,3.09,3.39,,2.49,Female,African American
10143,Rejected without Interview,497,3.01,3.39,3.53,-0.78,Female,Multiple
10253,Rejected without Interview,506,3.25,3.39,3.6,0.45,Male,Hispanic
10279,Rejected without Interview,505,3.07,3.39,,,Male,Unreported
10424,Rejected without Interview,504,3.46,3.39,,-0.55,Female,Asian
10427,Rejected without Interview,503,3.28,3.39,,0.42,Female,Hispanic
10557,Rejected without Interview,510,3.4,3.39,,-1.56,Male,African American
10711,Rejected without Interview,480,3.3,3.39,,0.07,Female,African American
10893,Rejected without Interview,504,2.99,3.39,3.14,-0.14,Female,White/Caucasian
10942,Rejected without Interview,504,3.18,3.39,,0.05,Male,Asian
11010,Rejected without Interview,504,3.2,3.39,,0.33,Male,Asian
11092,Rejected without Interview,507,3.1,3.39,,0.93,Male,Multiple
11183,Rejected without Interview,512,3.17,3.39,3.71,1.28,Decline to Answer,Unreported
11216,Rejected without Interview,482,3.26,3.39,,-1.11,Female,Hispanic
11284,Rejected without Interview,505,3.31,3.39,,-0.77,Male,Hispanic
11423,Rejected without Interview,508,3.23,3.39,,,Male,Hispanic
11433,Rejected without Interview,498,3.06,3.39,,-0.1,Female,Multiple
11563,Rejected without Interview,495,3.23,3.39,3.8,,Female,Asian
11647,Rejected without Interview,497,3.25,3.39,3.51,0.12,Male,Hispanic
7246,Rejected without Interview,501,3.11,3.38,3.84,1.39,Female,Hispanic
7739,Rejected without Interview,486,3.2,3.38,,-1.61,Female,Multiple
8289,Rejected without Interview,510,3.24,3.38,,1.35,Male,White/Caucasian
8577,Rejected without Interview,515,3.51,3.38,,-0.59,Male,White/Caucasian
8596,Rejected without Interview,,3.38,3.38,,,Female,Multiple
8682,Rejected without Interview,504,3.22,3.38,4,-3.09,Female,African American
8761,Rejected without Interview,513,3.23,3.38,4,0.39,Male,White/Caucasian
8886,Rejected without Interview,518,3.47,3.38,,-0.32,Male,White/Caucasian
9001,Rejected without Interview,483,3.08,3.38,,-0.96,Female,African American
9007,Rejected without Interview,504,3.76,3.38,,-0.15,Male,White/Caucasian
9055,Offered Admissions-Matriculated,506,3.33,3.38,,-1.47,Male,African American
9424,Rejected without Interview,506,3.16,3.38,,0.99,Male,Hispanic
9578,Rejected without Interview,511,3.02,3.38,,0.42,Male,White/Caucasian
9696,Rejected without Interview,505,3.26,3.38,,-0.64,Male,Asian
9704,Rejected without Interview,511,3.22,3.38,,-0.32,Male,White/Caucasian
9903,Rejected without Interview,508,2.86,3.38,,0.59,Male,White/Caucasian
9978,Rejected without Interview,511,3.49,3.38,,0.98,Male,Asian
10103,Rejected without Interview,512,3.2,3.38,,0.42,Male,Asian
10167,Rejected without Interview,510,3.03,3.38,3.26,0.68,Female,White/Caucasian
10250,Rejected without Interview,501,3,3.38,,-0.01,Male,Asian
10347,Rejected without Interview,482,3.38,3.38,3.33,-1.98,Female,African American
10365,Rejected without Interview,,3.23,3.38,3.56,,Female,White/Caucasian
10390,Rejected without Interview,507,3.08,3.38,,-0.4,Female,African American
10489,Rejected without Interview,506,3.14,3.38,,0.5,Female,White/Caucasian
10555,Rejected without Interview,482,3,3.38,,,Female,Multiple
10571,Rejected without Interview,514,3.22,3.38,3.83,0.59,Female,White/Caucasian
10632,Rejected without Interview,501,3.21,3.38,3.71,1.09,Female,Asian
10806,Rejected without Interview,504,3,3.38,,0.1,Female,White/Caucasian
10926,Rejected without Interview,495,3.1,3.38,,0.18,Male,Hispanic
11105,Rejected without Interview,484,3.35,3.38,,,Female,African American
11124,Rejected without Interview,502,3.17,3.38,3.5,-0.51,Female,African American
11196,Rejected without Interview,492,3.24,3.38,,,Male,African American
11358,Rejected without Interview,498,3.05,3.38,,-0.31,Male,African American
11383,Rejected without Interview,512,3.19,3.38,,0.18,Female,White/Caucasian
11457,Rejected without Interview,487,3.02,3.38,,,Male,Hispanic
11484,Rejected without Interview,,3.12,3.38,3.68,,Male,White/Caucasian
11504,Rejected without Interview,492,3.11,3.38,,,Female,Hispanic
11535,Rejected without Interview,482,2.72,3.38,,-1.19,Female,Hispanic
6350,Rejected without Interview,509,3.42,3.37,,-0.08,Female,Asian
7110,Rejected without Interview,512,3.25,3.37,3.78,-0.27,Male,Asian
7320,Rejected without Interview,501,3.34,3.37,,-0.95,Female,Asian
7402,Rejected without Interview,507,3.3,3.37,,-0.73,Male,White/Caucasian
8110,Rejected without Interview,510,3.33,3.37,,-0.24,Male,Asian
8378,Rejected without Interview,504,3.05,3.37,3.75,0.73,Male,Asian
8498,Rejected without Interview,501,3.16,3.37,,0.98,Male,African American
8570,Rejected without Interview,508,3.2,3.37,,1.78,Female,Asian
8649,Rejected without Interview,508,3.24,3.37,3.81,-1.01,Female,White/Caucasian
9728,Rejected without Interview,516,3.18,3.37,,-0.4,Male,Hispanic
9902,Rejected without Interview,504,3.17,3.37,3.83,0.44,Female,White/Caucasian
10068,Rejected without Interview,508,3.2,3.37,,0.11,Female,Asian
10201,Rejected without Interview,508,3.36,3.37,,-0.71,Male,Hispanic
10378,Rejected without Interview,495,3.07,3.37,,,Female,White/Caucasian
10532,Rejected without Interview,515,3.22,3.37,3.7,0.67,Male,Unreported
10846,Rejected without Interview,503,3.29,3.37,,-0.1,Male,White/Caucasian
10884,Rejected without Interview,489,3.37,3.37,,-0.52,Female,Asian
11111,Rejected without Interview,502,3.32,3.37,,,Male,American Indian
11220,Rejected without Interview,506,3.19,3.37,3.81,-1.95,Female,Hispanic
11316,Rejected without Interview,497,3.27,3.37,,,Female,White/Caucasian
11437,Rejected without Interview,,3.22,3.37,,,Male,Asian
11612,Rejected without Interview,490,2.85,3.37,3.92,,Male,Hispanic
6472,Rejected without Interview,480,3.62,3.36,3.62,-0.06,Male,Hispanic
6696,Rejected without Interview,507,3.1,3.36,,-0.9,Female,Asian
6754,Declined Admissions Offer,523,3.69,3.36,,-0.29,Male,African American
6909,Offered Admissions-Matriculated,516,3.39,3.36,,-1.42,Male,Hispanic
6992,Rejected without Interview,515,3.26,3.36,,1.28,Male,White/Caucasian
7381,Rejected without Interview,508,3.16,3.36,,-1.33,Female,Asian
7629,Rejected without Interview,504,2.68,3.36,,0.28,Female,Asian
7762,Rejected without Interview,503,3.24,3.36,,0.34,Female,Multiple
8205,Rejected without Interview,512,3.29,3.36,4,-1.39,Female,Asian
8501,Rejected without Interview,507,3.3,3.36,,-0.9,Female,Hispanic
8708,Rejected without Interview,486,3.23,3.36,4,-1.3,Male,Hispanic
8965,Rejected without Interview,490,3.29,3.36,4,-0.7,Female,Hispanic
9057,Rejected without Interview,498,3.19,3.36,,0.1,Female,Asian
9154,Alternate Pool/Waitlist,505,3.26,3.36,4,-0.24,Female,Hispanic
9305,Rejected without Interview,509,3.71,3.36,,-0.98,Male,White/Caucasian
9458,Rejected without Interview,498,2.79,3.36,,-0.43,Female,African American
9714,Alternate Pool/Waitlist,506,3.09,3.36,3.17,-1.07,Female,Hispanic
9771,Rejected without Interview,502,3.29,3.36,,-0.16,Male,White/Caucasian
9821,Rejected without Interview,510,3,3.36,4,0,Male,White/Caucasian
9916,Rejected without Interview,498,3.33,3.36,,-1.63,Male,African American
10161,Rejected without Interview,502,3.12,3.36,3.91,-1.39,Male,Asian
10298,Rejected without Interview,504,3.28,3.36,3.28,1.08,Male,Asian
10384,Rejected without Interview,518,3.31,3.36,,-0.4,Male,Asian
10393,Rejected without Interview,504,3.21,3.36,,1.11,Female,Asian
10542,Rejected without Interview,500,3.17,3.36,3.34,-0.98,Male,Hispanic
10662,Rejected without Interview,498,3.1,3.36,,-1.07,Male,Unreported
10883,Rejected without Interview,510,3.03,3.36,4,-0.75,Male,Hispanic
11195,Rejected without Interview,487,3.02,3.36,,-0.6,Female,African American
11249,Rejected without Interview,499,2.8,3.36,,0.3,Female,White/Caucasian
11362,Rejected without Interview,488,3.05,3.36,,-0.53,Female,African American
11371,Rejected without Interview,488,3.26,3.36,,,Female,Hispanic
11572,Rejected without Interview,511,3.29,3.36,,,Male,Asian
6297,Rejected without Interview,493,3.23,3.35,3.56,-2.02,Male,White/Caucasian
6491,Rejected without Interview,505,3.43,3.35,4,-1.34,Male,Hispanic
6551,Rejected without Interview,505,3.14,3.35,3.5,-1.27,Female,Hispanic
6650,Rejected without Interview,506,2.9,3.35,,-1.5,Female,Hispanic
7524,Rejected without Interview,515,3.43,3.35,,,Female,White/Caucasian
8812,Rejected without Interview,514,3.34,3.35,3.33,-2.73,Male,White/Caucasian
8837,Rejected without Interview,494,2.95,3.35,,-0.28,Female,Hispanic
8916,Offered Admissions-Matriculated,514,3.28,3.35,3.55,0.94,Female,Hispanic
8979,Rejected without Interview,512,3.1,3.35,3.62,1.16,Female,Asian
8988,Offered Admissions-Matriculated,508,3,3.35,4,0.81,Female,Hispanic
9188,Rejected without Interview,506,3.21,3.35,,-3.23,Female,Asian
9405,Rejected without Interview,498,3.35,3.35,,,Female,White/Caucasian
9463,Rejected without Interview,507,3.28,3.35,3.38,,Male,Asian
9571,Alternate Pool/Waitlist,507,2.99,3.35,,1.25,Male,Hispanic
9858,Rejected without Interview,501,3.32,3.35,3.24,-0.53,Male,Hispanic
10192,Rejected without Interview,480,3.31,3.35,,-1.44,Female,Hispanic
10694,Rejected without Interview,505,3.2,3.35,3.77,-0.46,Female,White/Caucasian
10736,Rejected without Interview,496,2.81,3.35,,,Female,Asian
10793,Rejected without Interview,501,3.31,3.35,3,-1.15,Male,Hispanic
10816,Rejected without Interview,,3.06,3.35,,-1.79,Male,African American
10886,Rejected without Interview,505,3.18,3.35,,-0.65,Male,Hispanic
10901,Rejected without Interview,498,3.09,3.35,3.14,0.99,Female,Asian
11000,Rejected without Interview,502,3.24,3.35,3.62,-0.67,Male,White/Caucasian
11056,Rejected without Interview,504,3.05,3.35,3.8,-0.8,Male,White/Caucasian
11064,Rejected without Interview,509,2.87,3.35,3.29,-0.31,Female,White/Caucasian
11168,Rejected without Interview,504,3.19,3.35,4,0.53,Female,African American
11244,Rejected without Interview,495,3.06,3.35,,-1.01,Male,White/Caucasian
11469,Rejected without Interview,499,3.06,3.35,,,Female,African American
11503,Rejected without Interview,504,3.19,3.35,,,Male,White/Caucasian
6315,Offered Admissions-Matriculated,511,3.12,3.34,,-0.28,Male,African American
6580,Rejected without Interview,493,3.19,3.34,3.57,0.03,Male,Hispanic
6899,Rejected without Interview,502,3.17,3.34,3.87,-0.11,Male,Hispanic
8622,Rejected without Interview,507,3.16,3.34,4,-0.15,Female,White/Caucasian
8736,Rejected without Interview,514,3.65,3.34,,-0.55,Male,White/Caucasian
8821,Rejected without Interview,517,3.19,3.34,,-0.44,Male,Asian
8931,Rejected without Interview,511,3.39,3.34,,1.46,Female,White/Caucasian
9089,Withdrew Application Before Interview,486,3.05,3.34,,-1.7,Female,African American
9495,Rejected without Interview,507,3.1,3.34,3.67,-0.57,Female,Hispanic
9770,Rejected without Interview,499,3.26,3.34,,-2.43,Male,African American
9971,Rejected After Interviewer,509,3.23,3.34,4,-0.01,Female,African American
9998,Offered Admissions-Matriculated,503,3.15,3.34,3.43,2.56,Male,Hispanic
10107,Rejected without Interview,501,3,3.34,3.81,-0.49,Male,African American
10155,Rejected without Interview,495,3.03,3.34,3.43,-0.57,Male,African American
10269,Rejected without Interview,498,3.13,3.34,3.91,-0.54,Male,Hispanic
10425,Rejected without Interview,498,3.2,3.34,3.58,-2.21,Male,Hispanic
10608,Offered Admissions-Matriculated,521,3.15,3.34,,0.26,Male,Hispanic
10659,Rejected without Interview,508,3.13,3.34,,,Male,Asian
10685,Rejected without Interview,484,3.09,3.34,,0.1,Female,African American
10722,Rejected without Interview,507,3.18,3.34,3.09,1.66,Male,White/Caucasian
11135,Rejected without Interview,499,3.28,3.34,3.75,,Female,Asian
6701,Rejected without Interview,502,3.42,3.33,,-2.01,Male,White/Caucasian
6729,Withdrew Application Before Interview,,3.35,3.33,3.53,,Female,White/Caucasian
6875,Rejected without Interview,511,2.76,3.33,3.89,-0.79,Female,White/Caucasian
7583,Rejected without Interview,503,3.12,3.33,3.85,,Female,Hispanic
7918,Rejected without Interview,504,3.38,3.33,3.91,-0.25,Male,Asian
8080,Rejected without Interview,505,3.04,3.33,3.37,-0.46,Female,White/Caucasian
8087,Rejected without Interview,499,3.15,3.33,3.95,-0.47,Female,Asian
8100,Rejected without Interview,508,3.14,3.33,,-0.03,Female,Hispanic
8212,Rejected without Interview,501,3.22,3.33,,0.43,Male,Asian
8228,Offered Admissions-Matriculated,511,3.23,3.33,3.69,0.58,Female,Asian
8367,Rejected without Interview,513,3.46,3.33,,2.36,Male,White/Caucasian
8655,Rejected without Interview,514,3.35,3.33,4,-0.05,Female,Asian
8990,Offered Admissions-Matriculated,505,3.09,3.33,,1.5,Female,African American
9580,Rejected without Interview,485,3.16,3.33,3.5,-3,Female,African American
9746,Rejected without Interview,502,3.29,3.33,0,-1.2,Male,White/Caucasian
9846,Rejected without Interview,504,3.55,3.33,,-2.05,Female,Hispanic
9868,Rejected without Interview,491,3.11,3.33,3.11,-0.06,Female,White/Caucasian
9965,Rejected without Interview,507,3.3,3.33,3.95,0.43,Female,Asian
10013,Rejected without Interview,503,3.2,3.33,,-0.2,Male,White/Caucasian
10270,Rejected without Interview,503,3.08,3.33,4,-0.51,Female,Hispanic
10771,Rejected without Interview,507,3.07,3.33,,2.13,Male,White/Caucasian
10991,Rejected without Interview,483,2.99,3.33,,,Female,Unreported
11013,Rejected without Interview,502,3.19,3.33,3.39,1,Male,Asian
11093,Rejected without Interview,483,3.49,3.33,,-0.86,Female,Multiple
11166,Rejected without Interview,507,3.22,3.33,3.57,,Female,White/Caucasian
11365,Rejected without Interview,505,3.34,3.33,,-1.86,Male,Hispanic
11417,Rejected without Interview,484,3.29,3.33,,,Female,Hispanic
6318,Rejected without Interview,511,2.7,3.32,,-0.62,Male,African American
6335,Rejected without Interview,506,3.03,3.32,3.47,0.04,Female,White/Caucasian
6721,Rejected without Interview,,3.18,3.32,,-1.27,Female,Asian
7112,Rejected without Interview,514,3.31,3.32,4,0.24,Male,Asian
7627,Rejected without Interview,505,3.17,3.32,,-1.85,Female,Hispanic
7842,Rejected without Interview,507,3.05,3.32,,-0.01,Male,Hispanic
8487,Rejected without Interview,498,3,3.32,3.67,0.22,Female,White/Caucasian
8543,Rejected without Interview,506,3.5,3.32,4,-0.93,Male,White/Caucasian
8656,Rejected without Interview,513,3.17,3.32,,0.36,Female,White/Caucasian
9396,Rejected without Interview,504,2.83,3.32,4,0.36,Female,Unreported
9935,Rejected without Interview,507,3.21,3.32,3.79,0.23,Female,White/Caucasian
9999,Rejected without Interview,503,3.29,3.32,,0.17,Female,Asian
10496,Rejected without Interview,502,3.06,3.32,,,Male,Hispanic
10595,Rejected without Interview,498,3.33,3.32,,0.44,Female,White/Caucasian
10637,Rejected without Interview,497,2.78,3.32,,1.77,Female,Hispanic
10643,Rejected without Interview,501,3.02,3.32,3.84,-0.78,Female,Hispanic
10749,Rejected without Interview,501,3.3,3.32,4,0.93,Male,Hispanic
10757,Offered Admissions-Matriculated,507,3.27,3.32,3.71,-0.95,Male,Hispanic
10872,Rejected without Interview,,2.91,3.32,3.43,0.51,Male,Hispanic
11204,Rejected without Interview,504,3.09,3.32,,,Female,Multiple
11232,Rejected without Interview,517,3.18,3.32,3.88,,Female,White/Caucasian
11480,Rejected without Interview,500,3.43,3.32,2.33,,Male,White/Caucasian
11575,Rejected without Interview,487,3.16,3.32,,,Male,African American
11593,Rejected without Interview,489,3.44,3.32,,,Female,Hispanic
6710,Rejected without Interview,509,3.25,3.31,4,-0.9,Male,Hispanic
7045,Rejected without Interview,494,3.05,3.31,,-0.52,Female,White/Caucasian
7160,Rejected without Interview,502,3.41,3.31,,-1.09,Male,White/Caucasian
7383,Rejected without Interview,510,3.18,3.31,4,0.04,Female,Asian
7671,Rejected without Interview,511,3.59,3.31,,0.64,Male,Hispanic
7760,Rejected without Interview,509,3.25,3.31,3.56,0.68,Female,Asian
7783,Rejected without Interview,503,3.17,3.31,,0.87,Female,Hispanic
7831,Rejected without Interview,504,3.06,3.31,,1.38,Female,Asian
8181,Offered Admissions-Matriculated,510,3.2,3.31,4,0.19,Male,Hispanic
8409,Rejected without Interview,509,3.03,3.31,,-0.66,Female,Unreported
8950,Rejected without Interview,518,3.08,3.31,,0.51,Male,White/Caucasian
8958,Rejected without Interview,493,2.86,3.31,,-0.66,Male,White/Caucasian
9013,Rejected without Interview,509,2.99,3.31,,0.16,Female,Hispanic
9303,Rejected without Interview,490,3.12,3.31,,0.35,Female,White/Caucasian
9523,Rejected without Interview,510,3.07,3.31,3.91,1.41,Male,White/Caucasian
9870,Rejected without Interview,495,2.92,3.31,,,Female,White/Caucasian
9904,Rejected without Interview,514,3.24,3.31,4,0.93,Male,White/Caucasian
10076,Rejected without Interview,506,3.23,3.31,4,-0.57,Female,Unreported
10328,Rejected without Interview,502,2.97,3.31,4,-0.49,Female,African American
10444,Rejected without Interview,496,3.02,3.31,,0.36,Male,Asian
10552,Rejected without Interview,508,3.24,3.31,3.17,-0.15,Male,White/Caucasian
10606,Rejected without Interview,497,3.15,3.31,,0.36,Male,Hispanic
10834,Rejected without Interview,504,3.06,3.31,4,-0.51,Female,White/Caucasian
11029,Rejected without Interview,499,3.48,3.31,3.1,-0.56,Male,White/Caucasian
11278,Rejected without Interview,482,3.08,3.31,,-0.26,Male,White/Caucasian
7063,Rejected without Interview,515,3.69,3.3,,0.27,Male,Multiple
8015,Rejected without Interview,515,3.25,3.3,3.83,-1.64,Male,Multiple
9074,Rejected without Interview,500,2.92,3.3,,-1.23,Female,African American
9101,Rejected without Interview,513,3.1,3.3,3.71,-1.46,Male,Hispanic
9180,Rejected without Interview,496,3.26,3.3,,-2.04,Male,Hispanic
9816,Rejected without Interview,513,3.2,3.3,3.86,-0.24,Female,Hispanic
9980,Rejected without Interview,513,3.17,3.3,4,-1.06,Male,White/Caucasian
10185,Rejected without Interview,480,2.78,3.3,,-0.6,Female,Hispanic
10203,Rejected without Interview,511,3.11,3.3,,0.51,Male,White/Caucasian
10367,Rejected without Interview,492,3.18,3.3,,1.91,Female,Asian
10374,Rejected without Interview,502,2.99,3.3,,,Female,African American
10681,Rejected without Interview,507,3.06,3.3,3.89,-0.29,Male,White/Caucasian
